POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA4075,3,6,17,49,14,10,3,3,3,110,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,3,41,38,103,104,72,56,30,14,470,0,4,5,21,11,9,10,3,0,53,0,5,0,13,4,0,0,0,0,25,0,0,3,15,12,5,23,5,4,64,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,7,0,0,0,28,3,11,18,108,10,10,8,0,0,167,0,6,3,9,7,0,7,0,0,29,0,3,3,22,0,5,0,0,0,40,0,4,4,7,3,0,0,0,0,14,0,7,0,17,8,5,3,4,3,39,0,0,0,12,0,4,5,10,4,37,0,3,4,35,11,5,0,0,4,66,0,3,14,36,11,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,3,4,28,12,5,5,0,0,53,0,0,0,0,0,0,4,0,0,5
POA4076,0,0,0,6,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,3,9,6,0,39,0,0,7,5,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,9,58,5,3,0,0,0,81,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,7,3,0,0,0,0,10,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,3,3,3,0,9
POA4077,0,6,18,73,20,9,5,7,0,140,0,0,0,3,4,8,0,3,3,17,0,7,3,0,0,0,3,0,0,17,0,4,8,16,34,55,70,80,28,299,0,0,19,66,23,22,12,6,0,142,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,8,16,3,10,46,0,0,0,0,0,0,0,3,3,6,0,0,0,11,0,3,3,0,0,17,3,26,33,208,22,16,3,7,0,310,0,5,11,36,8,4,0,5,0,62,0,5,9,23,0,0,0,0,0,33,4,13,5,31,11,6,0,0,0,68,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,3,6,10,5,20,0,0,0,15,3,0,0,0,0,20,0,4,3,24,4,0,0,0,0,32,0,0,0,0,0,3,0,0,0,4,3,5,12,46,9,3,3,3,0,80,0,0,0,0,0,3,0,0,0,6
POA4078,3,15,25,100,38,19,4,7,3,217,0,0,0,0,3,0,0,3,0,5,0,0,0,3,0,0,0,0,0,9,0,25,30,67,136,86,79,46,20,469,0,6,6,47,32,13,7,0,0,114,0,0,0,5,0,0,3,0,0,10,0,0,4,11,7,6,16,0,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,0,0,0,28,4,22,22,199,45,19,9,12,0,327,0,0,3,15,7,0,0,3,0,32,0,3,3,29,4,0,0,0,0,39,0,5,3,16,0,0,0,0,0,30,0,4,0,7,6,4,0,8,0,23,0,0,0,3,0,0,0,3,0,12,0,0,0,18,4,3,0,4,0,38,0,9,6,41,8,3,4,0,0,77,0,0,0,0,0,0,0,0,0,3,0,0,3,16,9,12,3,4,0,46,0,0,0,0,0,0,3,0,0,6
POA4101,3,19,201,189,58,17,6,0,3,503,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,6,4,0,22,8,17,47,158,85,37,38,15,3,403,0,0,0,5,6,0,0,0,0,17,0,0,23,56,11,0,4,0,0,89,0,0,5,40,10,8,8,0,0,76,0,0,0,4,4,28,69,66,48,228,0,7,58,34,14,3,3,0,0,116,3,28,21,124,20,10,3,0,3,216,0,3,16,31,0,0,0,0,0,60,0,0,3,40,3,0,0,0,0,53,0,0,0,5,0,0,0,0,0,5,0,0,4,31,3,3,0,3,0,53,0,3,3,24,3,5,6,8,3,62,0,3,15,58,7,3,3,0,0,93,0,9,49,124,14,3,0,0,0,202,0,0,0,0,3,0,0,0,0,9,0,6,49,57,20,9,3,0,0,145,0,0,0,0,0,0,0,0,0,4
POA4102,0,4,57,65,6,11,4,0,0,150,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,8,8,33,14,13,12,0,0,91,0,0,0,8,0,3,0,3,0,11,0,0,3,13,0,0,3,0,0,20,0,3,0,12,4,0,5,0,5,31,0,0,0,0,0,3,11,15,0,30,0,3,10,8,5,0,0,0,0,31,3,3,8,47,6,3,0,0,0,71,0,0,0,3,0,0,0,0,0,8,0,4,0,12,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,6,0,0,0,5,0,0,0,3,0,10,0,0,0,3,0,0,0,9,3,14,0,0,6,17,0,0,0,0,0,29,0,0,21,57,6,3,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0
POA4103,0,3,64,56,13,4,3,3,0,149,0,0,0,0,0,3,0,4,0,7,0,0,0,4,0,0,0,0,0,4,0,16,33,45,31,24,13,14,0,179,0,0,0,5,4,0,3,0,0,16,0,0,0,17,0,3,0,0,0,28,0,0,4,21,0,0,4,0,0,42,0,0,0,3,4,6,3,16,3,37,0,0,12,19,0,4,0,0,0,34,4,13,21,103,10,4,7,0,0,161,0,0,3,7,3,0,0,0,0,15,0,4,4,25,5,0,0,0,0,48,0,0,0,5,3,0,0,0,0,9,0,0,0,16,0,0,3,0,0,15,0,0,0,3,3,0,3,11,4,26,0,0,0,25,15,3,0,0,0,50,3,3,4,31,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,40,24,3,4,3,0,0,82,0,0,0,0,0,0,0,0,0,0
POA4104,0,0,9,9,6,3,6,0,0,33,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,9,24,23,10,4,14,4,96,0,0,0,3,0,0,3,0,0,5,0,0,3,3,0,3,0,0,0,12,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,3,7,0,29,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,0,4,0,0,15,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,10,0,0,3,8,3,0,3,0,0,13,0,0,3,19,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0
POA4105,0,0,16,33,10,7,3,3,0,70,0,0,0,0,4,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,8,37,28,23,25,18,6,145,0,0,0,13,5,0,0,0,0,18,0,0,0,8,0,0,0,0,0,18,0,0,0,14,10,3,11,0,4,44,0,0,0,3,0,0,0,7,0,15,0,0,3,15,4,3,0,0,0,23,3,7,14,88,8,5,9,0,0,127,0,0,0,6,0,0,3,0,0,6,0,3,6,22,0,0,0,0,0,43,0,3,0,3,0,0,3,0,0,13,0,0,0,17,3,0,3,0,0,28,0,0,0,7,3,0,0,0,0,17,0,0,0,26,3,0,0,0,0,30,0,0,0,22,5,0,0,0,0,34,0,0,0,0,0,3,0,0,0,3,0,0,3,9,3,0,4,0,0,19,0,0,0,0,0,0,0,0,0,3
POA4106,0,0,0,4,5,0,0,5,3,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,3,3,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4107,0,0,11,38,10,3,3,0,3,69,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,18,14,15,10,12,5,72,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,4,10,0,3,0,0,0,22,0,4,13,66,5,4,0,0,0,99,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,4,0,0,0,5,0,0,0,0,3,18,0,0,3,10,3,0,0,0,0,17,0,0,0,0,0,3,0,0,0,4,0,0,0,10,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0
POA4108,3,0,91,112,17,16,4,3,0,245,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,4,12,13,4,44,0,3,0,6,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,11,16,4,7,3,0,0,44,0,14,21,126,3,6,0,0,0,170,0,0,0,10,0,0,3,0,0,13,0,0,3,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,7,0,0,0,0,20,0,0,11,25,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,6,20,9,4,0,0,0,45,0,0,0,0,0,0,0,0,0,3
POA4109,24,97,973,1412,409,272,139,86,32,3448,0,0,0,3,10,3,12,9,3,38,0,0,0,0,3,0,3,0,0,13,3,9,16,30,33,35,58,52,27,266,0,0,8,41,18,15,6,8,0,107,0,0,0,3,0,0,0,0,0,9,0,0,3,9,8,0,33,3,3,62,0,0,0,3,6,6,24,18,8,64,3,3,95,172,44,84,31,7,0,449,9,40,77,397,39,30,16,9,3,612,3,8,9,35,16,18,9,4,0,111,0,3,0,28,9,0,5,0,0,42,0,0,4,12,6,0,0,0,0,24,0,3,0,13,3,3,0,5,3,25,0,0,0,3,0,8,25,21,8,63,0,3,17,68,7,4,4,0,0,106,10,27,80,261,70,28,8,4,0,490,0,0,0,0,3,3,3,0,0,7,0,21,72,129,55,51,40,14,0,387,0,0,0,0,0,0,0,0,3,5
POA4110,0,4,13,48,9,9,4,0,0,85,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,0,10,7,14,23,18,23,14,9,118,0,0,3,23,13,9,5,0,0,55,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,3,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,26,4,12,15,134,16,9,3,0,0,187,0,0,0,8,4,3,3,3,0,20,4,4,5,18,8,0,0,0,0,32,0,0,3,8,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,6,0,0,0,0,0,11,0,0,5,27,8,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,8,22,5,7,4,0,0,52,0,0,0,0,0,0,0,0,0,0
POA4111,0,0,4,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,8,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA4112,3,8,25,106,29,26,7,7,0,213,0,0,0,0,6,0,3,0,0,11,3,0,0,0,3,0,0,0,0,10,0,9,10,17,9,10,13,3,0,76,0,3,7,24,18,7,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,3,6,0,13,0,0,3,24,12,18,4,0,0,70,5,16,28,126,18,18,11,3,0,214,0,0,7,12,8,3,0,0,0,34,0,0,0,3,0,0,0,0,0,7,0,3,10,12,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,0,0,11,0,9,17,35,18,4,7,3,0,90,0,0,0,5,0,5,0,0,0,12,0,16,9,40,14,15,3,0,5,101,0,0,0,0,0,0,0,0,0,0
POA4113,10,61,379,969,210,164,72,29,12,1913,0,0,0,7,11,3,7,0,3,32,0,3,3,7,0,4,0,0,0,14,3,20,13,36,45,39,39,28,14,235,0,3,3,54,23,28,13,3,0,125,0,0,0,4,0,0,0,0,0,7,0,0,3,8,0,7,17,4,3,42,0,0,3,3,0,10,9,7,3,32,6,8,47,114,36,69,24,3,0,303,18,56,116,586,46,41,16,5,0,884,0,3,18,56,22,19,7,4,0,138,0,3,6,23,3,0,0,0,0,30,0,9,9,20,4,3,0,0,0,36,0,0,0,11,0,0,4,0,4,20,0,3,0,0,0,0,4,4,4,24,3,8,16,45,11,6,4,0,0,90,15,57,115,482,94,36,11,3,0,815,0,0,0,4,4,0,0,3,0,13,7,16,29,113,44,49,23,5,0,293,0,0,0,0,0,3,0,0,0,4
POA4114,0,0,3,38,22,14,6,3,0,79,0,0,3,3,3,8,4,3,0,27,0,0,0,0,0,0,0,0,0,5,0,3,6,24,31,67,80,54,20,291,0,6,14,57,25,23,13,6,0,154,0,0,0,0,3,0,0,0,0,9,0,0,3,9,5,14,15,4,6,46,0,0,0,0,0,3,0,0,0,6,0,0,0,3,4,4,0,0,0,12,5,19,19,95,7,4,3,4,0,172,0,3,9,23,12,3,4,0,0,56,12,36,33,36,0,0,0,0,0,114,11,16,5,38,4,8,0,0,0,83,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,4,0,9,0,0,0,10,3,0,0,0,0,15,0,3,4,19,4,4,0,0,0,35,0,3,0,11,5,6,5,0,0,31,22,32,0,10,4,6,8,0,0,84,0,0,0,0,0,0,6,0,0,6
POA4115,4,22,77,421,68,74,18,6,3,697,0,0,0,0,4,5,3,4,0,22,0,0,0,9,3,0,0,0,0,20,0,23,16,41,59,61,54,19,9,290,0,6,5,48,20,10,8,4,0,96,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,4,7,0,3,21,0,0,0,0,0,3,0,0,3,9,0,3,13,38,16,20,10,3,0,103,3,22,16,203,23,15,11,0,5,297,0,0,0,21,12,5,7,0,0,42,0,3,5,8,0,0,0,0,0,18,0,0,0,10,3,0,0,0,0,13,0,3,0,4,0,0,3,0,0,16,0,0,0,3,0,0,4,0,3,18,0,0,0,21,0,7,0,0,0,31,0,4,11,32,13,3,0,0,0,64,0,0,0,0,0,0,0,0,0,4,0,5,4,50,16,16,7,0,0,110,0,0,0,0,0,0,0,0,0,6
POA4116,29,53,212,1057,202,175,69,31,4,1837,0,0,0,8,11,7,7,7,0,32,0,7,8,13,5,10,0,0,3,56,4,22,21,54,47,37,31,19,12,243,0,0,20,69,38,29,10,4,0,170,0,0,0,0,0,0,0,0,0,4,0,0,4,4,8,3,5,0,6,33,0,0,0,7,0,3,5,8,0,20,3,9,42,134,50,83,24,9,0,352,3,36,52,338,61,51,35,16,4,591,0,6,8,51,3,13,6,3,0,89,0,3,3,16,9,0,0,0,0,41,0,0,4,12,3,5,0,0,0,29,0,4,0,3,3,3,0,3,0,20,0,0,0,0,5,3,5,7,0,22,0,0,7,36,7,0,3,0,0,59,11,34,18,173,48,9,7,0,0,293,0,0,0,13,4,0,0,0,0,19,3,10,37,119,50,35,26,4,0,280,0,0,0,0,0,0,3,0,0,3
POA4117,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,10,0,0,3,6,4,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,19,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4118,3,4,8,87,32,24,6,0,0,163,0,3,0,14,11,12,13,5,3,70,0,0,0,3,0,4,0,0,0,11,0,11,20,68,126,92,82,38,16,453,3,11,9,64,17,21,9,4,0,134,0,0,0,0,5,0,0,0,0,9,0,0,6,9,10,9,15,9,0,68,0,0,0,0,0,0,3,0,0,4,0,3,0,11,3,4,0,0,0,25,3,12,12,109,14,16,7,3,0,181,3,0,0,18,9,0,4,0,0,36,0,0,4,0,4,0,0,0,0,8,0,0,11,10,0,0,0,0,0,25,0,0,0,6,3,0,9,5,0,26,0,0,0,0,3,10,4,0,0,17,0,0,0,15,3,0,0,0,0,23,0,0,3,21,3,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,20,16,7,3,0,0,46,0,0,0,0,0,3,3,0,0,10
POA4119,0,0,19,88,23,19,7,0,0,159,0,0,0,3,8,0,0,0,0,8,0,0,3,4,0,0,0,0,0,9,0,5,7,15,9,9,8,5,0,55,0,3,0,26,9,4,4,0,0,44,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,4,3,3,8,32,6,9,3,0,0,60,3,5,7,81,4,8,3,3,0,126,0,0,3,7,3,0,0,0,0,14,3,3,0,3,0,0,0,0,0,7,0,0,0,9,5,0,0,0,0,13,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,0,0,6,4,7,8,57,13,3,4,0,0,101,0,0,0,0,0,3,0,0,0,3,0,7,3,30,3,8,0,0,0,47,0,0,0,0,0,0,3,0,0,4
POA4120,0,0,12,24,0,7,3,3,0,62,0,0,0,4,0,0,0,0,0,10,0,4,0,3,0,0,0,0,0,4,0,3,15,35,13,18,9,6,3,101,0,0,5,0,0,3,0,3,0,8,0,0,0,4,0,0,0,0,0,7,0,0,3,7,3,0,5,0,0,19,0,0,0,0,0,0,3,3,3,11,0,0,6,10,0,0,0,0,0,19,3,14,25,152,8,7,4,0,0,217,0,0,0,9,0,0,3,0,0,10,0,5,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,3,5,3,5,15,0,0,4,21,7,0,0,0,0,28,0,0,6,22,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,3,14,8,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0
POA4121,4,6,44,54,25,8,5,10,0,153,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,5,18,11,91,74,41,48,21,14,329,0,0,3,9,7,3,3,0,3,32,0,0,0,7,6,0,3,3,0,22,0,0,6,13,10,4,6,7,3,50,0,0,0,0,0,3,4,6,3,20,0,0,6,14,0,0,0,0,0,31,0,18,19,104,10,9,5,0,3,171,0,0,0,12,3,5,0,0,0,21,0,3,0,20,0,0,0,0,0,25,0,3,0,3,3,0,0,0,0,10,0,4,3,24,11,3,0,3,4,54,0,0,3,3,3,8,8,3,12,38,3,7,8,38,10,4,0,0,0,75,0,8,10,36,6,4,0,0,0,60,0,0,0,0,3,3,0,0,0,5,0,0,4,29,13,13,0,0,3,62,0,0,0,0,0,0,0,3,0,3
POA4122,8,34,347,409,102,62,52,23,10,1037,0,0,0,10,9,8,0,4,0,33,0,3,3,3,3,0,5,7,0,23,5,60,28,117,85,64,71,62,38,528,0,6,3,54,34,21,17,3,0,143,0,0,0,4,4,5,4,0,0,21,0,0,3,13,9,11,25,12,7,85,0,3,6,5,4,8,27,36,17,103,0,4,34,55,23,22,7,5,0,165,10,58,66,353,50,35,24,12,4,613,3,4,9,44,8,5,11,3,3,84,0,6,20,34,11,5,0,5,3,75,0,0,0,9,5,0,0,0,0,16,0,5,0,25,6,3,8,8,0,54,0,0,3,3,0,9,20,19,15,68,0,4,18,47,18,5,0,0,0,108,4,43,66,175,57,16,5,0,0,362,0,0,0,4,7,5,0,0,0,25,3,13,39,75,36,30,22,4,3,227,0,0,0,0,0,0,3,0,0,8
POA4123,0,9,35,177,33,32,10,6,0,301,0,0,0,5,4,0,0,5,0,17,0,0,0,3,0,3,3,0,0,6,4,8,10,47,53,56,79,24,15,302,0,0,0,14,7,11,5,4,0,48,0,0,0,4,0,0,5,0,0,10,0,0,0,4,3,3,9,6,3,25,0,0,0,0,0,0,7,0,3,7,0,7,3,29,18,10,3,0,0,76,3,8,9,104,12,6,0,7,0,148,0,0,7,14,4,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,9,4,9,5,0,3,30,0,0,0,8,0,0,3,3,3,17,0,0,0,21,3,0,0,0,0,32,3,10,15,99,17,4,3,0,0,150,0,0,0,3,3,0,0,0,0,8,0,7,12,39,12,5,6,0,0,87,0,0,0,0,0,0,0,0,0,0
POA4124,0,0,3,21,6,7,3,3,4,37,0,0,0,0,7,3,4,7,0,24,0,0,0,3,0,0,0,0,0,7,0,10,18,63,108,95,77,31,18,430,0,0,12,26,14,5,4,0,0,55,0,0,0,0,0,0,0,3,0,5,0,0,3,5,5,9,7,4,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,6,0,0,3,19,4,8,3,35,6,3,3,0,3,54,0,0,0,9,9,3,3,0,0,20,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,4,0,3,4,3,3,3,0,20,0,0,0,0,0,3,3,3,5,11,0,0,0,8,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,22,0,0,0,0,3,3,5,0,0,7
POA4125,0,0,0,7,3,4,4,3,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,19,25,43,67,50,16,233,0,0,0,0,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,4,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,3
