POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,3,0,30,86,0,0,0,0,0,119,0,3,0,4,0,5,0,0,0,16,0,13,38,119,50,17,19,3,0,253,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10,0,0,4,17,6,3,0,0,0,40,0,6,6,43,13,23,3,0,0,93,0,0,0,11,0,0,0,0,0,14,0,0,3,11,5,9,3,0,0,32,0,0,10,3,0,0,0,0,0,16,0,0,8,22,10,3,3,0,0,48,0,0,0,0,0,0,0,0,0,3,0,3,0,13,3,0,0,0,0,22,3,0,5,27,3,0,0,0,0,32,0,3,3,41,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,13,8,3,0,0,0,34
POA4031,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,16,0,0,0,0,0,25,0,0,0,3,3,0,0,0,0,16,0,8,21,93,37,32,13,3,0,212,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,7,16,7,8,0,0,0,37,0,0,0,41,12,18,8,0,0,89,0,0,0,6,0,0,3,0,0,16,0,0,0,10,3,4,3,0,0,27,0,0,0,8,3,0,0,0,0,12,0,0,5,20,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,5,28,0,0,3,7,3,0,0,0,0,19,0,11,0,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,4,18,6,0,0,0,0,31
POA4032,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,0,0,0,25,0,0,8,26,3,0,0,0,0,30,0,0,0,3,3,0,5,0,0,19,0,16,36,105,43,49,25,12,6,282,0,0,0,0,0,0,0,0,0,3,0,3,4,14,0,0,0,0,0,24,0,0,3,11,10,13,9,4,0,52,0,16,33,78,58,33,12,3,0,237,0,0,0,0,0,3,3,0,0,9,0,0,0,3,3,7,3,6,3,26,0,0,0,6,3,10,0,0,0,18,0,0,6,10,3,3,0,0,0,24,0,0,0,0,3,0,0,0,0,5,0,0,8,10,0,3,4,0,0,26,0,0,0,15,0,5,3,0,0,26,3,7,11,24,4,0,3,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,14,3,4,0,0,0,29
POA4034,0,0,0,0,0,0,0,0,0,3,0,0,6,32,7,6,4,0,0,57,0,8,16,37,3,3,0,0,0,67,0,0,0,3,7,6,12,7,0,45,12,91,156,376,179,143,66,34,9,1056,0,0,0,0,0,3,6,3,0,16,0,0,3,20,0,0,0,0,0,25,0,5,21,43,40,23,9,8,0,155,3,29,46,201,95,84,27,3,0,484,0,0,0,12,3,10,3,3,4,34,0,3,5,15,12,21,23,9,8,101,0,10,8,8,8,3,3,3,0,41,0,13,25,61,23,24,18,4,5,176,0,0,0,0,0,4,3,0,0,11,0,14,8,42,15,10,8,4,4,99,0,0,6,41,7,9,0,0,0,63,0,11,15,37,17,10,3,0,0,102,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,8,5,22,5,3,5,4,3,58
POA4035,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,0,7,7,5,7,6,3,32,4,25,24,107,72,65,36,12,3,336,0,0,0,0,9,0,4,3,0,18,0,0,0,3,0,0,0,0,0,8,0,0,0,14,12,6,9,4,0,45,0,8,8,30,27,17,8,0,0,102,0,0,0,5,4,5,3,0,0,22,0,5,4,12,6,21,12,12,0,68,0,3,3,8,0,7,3,7,0,24,0,25,43,79,60,26,13,7,3,248,0,0,0,0,0,3,0,0,0,5,0,3,0,6,3,7,0,5,3,28,0,0,0,7,3,3,3,0,0,20,0,3,3,13,8,4,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,9,11,3,0,0,51
POA4036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,4,0,7,17,46,26,6,6,4,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,25,0,0,14,24,22,9,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,3,0,23,0,4,0,6,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10
POA4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,13,13,40,34,22,7,0,0,136,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,14,0,0,3,12,0,6,3,0,0,23,0,0,0,3,0,3,0,0,0,7,0,3,0,3,6,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,7,27,22,29,6,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,0,0,0,0,21
POA4051,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,44,3,3,0,0,0,69,0,0,0,3,4,0,4,7,0,27,3,16,30,169,63,36,14,11,3,347,0,0,0,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,5,9,22,21,3,3,3,0,75,3,6,3,50,11,12,7,3,0,95,0,0,0,12,5,5,7,5,3,29,0,4,0,10,18,8,9,4,0,54,4,6,3,14,0,0,0,0,0,26,0,3,13,46,19,10,4,0,3,92,0,0,0,0,0,0,0,0,0,4,3,4,0,13,9,5,6,0,3,37,0,0,12,14,3,3,0,0,0,34,0,0,11,34,0,3,3,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,15,8,35,16,7,5,0,0,96
POA4053,0,0,0,0,0,0,0,0,0,3,0,3,3,10,9,4,0,0,0,37,0,0,7,12,3,3,0,0,0,22,0,3,3,4,3,7,10,3,3,41,7,29,60,295,109,76,45,16,3,643,0,0,0,7,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,5,15,27,20,13,7,0,0,95,0,8,23,72,51,52,15,0,0,221,0,0,0,14,0,13,8,4,9,47,0,3,5,20,16,19,19,15,3,109,0,3,3,19,5,4,3,3,0,38,3,13,28,93,21,16,10,3,0,194,0,0,0,0,0,3,3,0,0,6,0,10,3,26,4,14,10,3,3,75,0,3,5,26,3,0,0,0,0,37,0,15,16,42,12,7,3,0,0,95,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,9,20,39,8,7,7,0,0,96
POA4054,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,3,0,23,0,7,18,75,42,34,5,5,3,191,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3,3,3,0,32,0,3,4,24,11,8,3,3,0,54,0,0,0,3,0,0,0,0,0,11,0,0,0,7,10,6,6,3,3,36,0,0,0,4,3,0,0,0,0,9,0,3,3,27,11,7,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,12,0,4,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,8,7,3,0,0,0,24
POA4055,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,23,3,13,18,115,69,36,29,7,0,291,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,10,7,6,0,0,0,36,0,0,0,17,7,14,4,4,0,49,0,0,0,12,0,4,0,0,0,17,0,3,0,17,15,6,7,4,4,68,0,0,0,4,0,0,0,0,0,12,0,11,17,41,32,7,9,3,3,120,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10,3,0,0,24,0,3,0,4,0,0,0,0,0,11,0,3,6,11,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,4,3,3,3,0,42
POA4059,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,7,8,0,0,0,0,0,13,0,5,3,10,0,0,0,0,0,21,0,3,16,68,23,21,9,0,4,145,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,11,21,12,0,0,0,0,49,0,4,5,29,9,6,0,0,0,44,0,0,0,8,0,0,0,0,0,14,0,0,0,11,3,3,5,3,0,38,0,0,41,16,0,0,0,0,0,60,0,0,15,20,3,3,0,3,0,43,0,0,0,0,0,0,0,0,3,3,0,4,3,18,3,0,0,0,0,26,0,0,17,32,3,0,0,0,0,51,0,0,7,16,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,6,20,3,0,0,0,0,40
POA4060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,0,6,0,0,15,0,13,15,41,41,25,12,0,0,152,0,0,0,0,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,13,9,4,0,0,0,29,0,0,3,5,8,0,0,0,0,15,0,0,0,3,0,0,0,0,0,11,0,0,0,8,6,3,6,0,0,29,0,0,0,3,0,3,0,0,0,9,0,0,6,17,13,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,13,0,0,0,6,0,0,0,0,0,8,0,0,0,9,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,16,9,3,0,0,0,49
POA4061,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,9,5,3,27,0,29,21,84,58,36,20,8,3,260,0,0,0,3,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,5,0,0,24,0,0,3,16,17,10,3,0,0,45,0,0,0,8,0,5,0,4,0,17,0,6,3,19,7,18,14,7,3,77,3,7,3,8,4,3,0,0,0,28,0,12,19,60,32,26,15,3,0,162,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,4,3,0,0,18,0,0,0,6,3,0,3,0,0,15,0,0,0,5,3,3,0,0,0,15,0,0,0,7,5,0,6,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,6,13,14,6,10,0,0,56
POA4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,6,0,3,0,3,15,0,5,26,72,28,22,16,3,0,169,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,17,0,3,3,17,3,4,0,0,0,30,0,0,0,9,0,4,3,3,0,15,0,0,5,15,7,4,0,0,0,30,0,3,12,4,0,0,0,0,0,20,0,0,6,24,4,3,4,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,7,4,0,0,0,0,16,0,0,0,11,3,0,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,12,24,7,3,5,0,0,58
POA4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,17,0,6,7,48,24,24,5,3,0,121,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,7,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,6,0,0,0,5,6,3,3,3,0,25,0,3,3,4,0,7,0,0,0,16,0,3,3,25,13,5,5,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13,0,0,5,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,7,13,5,0,3,0,0,45
POA4066,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,13,26,0,0,0,0,0,43,0,0,0,0,0,6,7,0,0,14,0,3,44,81,35,27,11,7,0,199,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,7,9,7,6,0,0,0,35,0,0,7,38,7,3,3,0,0,57,0,0,0,3,0,0,0,0,0,9,0,0,3,10,3,9,0,0,0,26,0,5,45,32,0,5,0,0,0,86,0,0,19,25,10,14,0,0,0,77,0,0,0,0,0,0,0,0,0,6,0,0,3,17,0,0,3,0,0,27,0,0,18,37,6,6,0,0,0,64,0,0,4,26,3,3,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,20,44,6,5,4,0,0,87
POA4067,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,6,0,0,0,0,0,14,0,0,3,4,3,6,3,0,0,18,0,0,17,23,6,11,13,4,0,76,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,12,0,0,6,10,0,0,0,0,0,18,0,0,7,11,3,0,4,0,0,28,0,0,0,3,0,0,0,0,0,4,0,0,0,0,7,3,0,0,3,20,3,0,130,37,3,0,0,0,0,173,0,0,19,15,9,10,6,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,10,17,5,7,0,0,0,36,0,0,17,19,4,4,4,0,0,50,0,0,16,12,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,22,11,3,5,0,0,73
POA4068,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,4,0,0,11,34,0,0,0,0,0,45,0,3,0,7,8,3,4,0,0,28,3,15,47,71,52,49,19,10,3,269,0,0,0,0,3,3,5,0,0,11,0,3,0,12,0,0,0,0,0,18,0,4,13,17,6,4,4,3,0,54,0,4,13,42,8,9,5,0,0,95,0,0,0,8,3,3,0,0,0,17,0,9,0,12,7,9,10,7,0,53,0,3,27,38,11,8,4,0,0,93,0,11,26,62,26,18,9,7,0,161,0,0,0,0,0,3,3,0,0,4,0,10,9,22,7,6,4,0,3,62,0,10,21,62,19,12,8,0,0,129,0,3,15,20,9,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,45,24,8,8,4,0,136
POA4069,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,4,6,11,15,12,18,11,0,80,4,31,51,123,86,85,48,24,8,446,0,0,0,4,9,4,4,3,0,26,0,0,0,3,4,0,0,0,0,7,0,4,7,37,30,25,3,9,4,112,0,3,9,41,15,16,4,3,0,92,0,0,0,13,11,10,3,3,0,40,0,7,3,20,29,31,20,7,10,134,0,6,13,27,11,10,6,3,0,78,6,51,99,155,123,97,31,23,7,602,0,0,0,0,3,0,0,0,0,7,0,9,8,24,27,19,17,0,3,121,0,3,9,24,13,17,5,0,0,74,0,0,14,15,11,4,3,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,32,32,44,36,22,18,3,4,188
POA4070,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,11,0,4,0,20,4,17,21,67,26,28,16,7,0,181,0,3,0,0,5,0,4,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,11,17,7,0,0,0,40,0,4,3,16,5,8,0,0,0,37,0,0,0,3,0,0,0,0,0,5,0,7,4,9,24,8,10,3,3,68,0,3,3,20,4,3,0,0,0,33,0,23,42,91,60,26,10,3,3,255,0,0,0,0,0,0,0,0,0,3,0,0,5,11,11,8,4,0,0,38,0,3,3,5,3,4,0,0,0,17,0,6,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,11,0,0,0,43
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,46,3,0,0,0,0,0,46,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8
POA4073,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,15,0,10,18,39,36,12,6,0,5,126,0,0,0,3,3,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,9,0,0,0,12,0,0,3,14,10,3,4,3,0,29,0,0,0,8,3,3,0,3,0,21,0,0,3,4,12,4,7,0,4,32,0,0,3,3,3,3,0,0,0,18,0,10,10,39,26,5,7,3,3,108,0,0,0,0,0,3,0,0,3,3,0,8,3,14,18,14,3,3,3,75,0,0,0,11,3,6,0,0,0,17,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,0,12
POA4074,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,12,21,3,0,47,0,30,47,140,86,75,36,14,3,436,0,0,0,6,9,8,6,4,0,31,0,0,0,3,0,0,0,0,0,8,0,0,6,20,6,14,4,4,0,56,0,5,14,42,22,15,18,4,0,127,0,0,0,6,3,6,3,3,3,19,0,6,4,25,15,19,19,10,0,87,3,7,10,18,14,16,9,0,0,84,0,9,44,64,55,39,24,0,0,229,0,0,0,0,6,5,0,0,0,9,0,3,18,31,53,33,19,4,0,157,0,0,8,44,12,29,11,0,0,113,0,0,3,26,6,3,4,3,0,45,0,0,0,0,4,3,0,0,0,6,0,0,0,0,4,3,0,0,0,7,0,8,11,23,11,9,0,0,0,63
POA4075,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,9,0,0,0,3,3,0,10,0,5,26,3,21,27,134,60,44,31,8,4,333,0,0,0,9,3,3,7,0,0,22,3,3,0,6,4,0,0,0,0,20,0,3,3,17,13,5,0,3,0,50,0,5,15,40,21,7,7,0,0,98,0,3,0,5,7,4,0,3,8,38,0,8,7,15,15,10,5,7,3,67,3,11,4,16,0,3,0,0,0,31,0,4,11,46,9,8,6,7,0,94,0,0,0,0,0,0,0,3,0,3,0,6,0,14,5,8,5,0,3,51,0,3,4,19,0,4,0,0,0,30,3,4,3,16,15,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,29,13,3,6,0,0,81
POA4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,3,0,13,22,41,12,10,0,3,0,110,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,15,21,11,7,0,3,0,58,0,0,0,0,0,0,3,0,6,9,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9
POA4077,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,3,0,0,0,44,0,0,0,12,0,0,0,0,0,16,0,0,0,3,0,3,9,6,4,29,15,86,143,223,68,36,32,9,3,611,0,0,0,0,0,3,8,5,0,16,0,8,11,15,0,0,0,0,0,33,0,0,0,10,3,10,5,0,0,20,3,16,30,123,47,37,20,4,3,289,0,0,3,6,0,3,5,0,0,14,0,4,0,3,5,4,13,9,4,47,0,0,3,11,0,3,3,0,0,27,0,0,4,6,3,4,6,3,0,26,0,0,0,3,4,3,5,0,0,13,0,12,17,47,14,8,0,0,0,98,0,0,3,19,0,0,0,0,0,21,0,0,7,18,6,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,4,0,0,23
