POA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
POA4035,0,0,0,3,5,13,15,6,0,0,0,6,0,0,3,59,0,0,4,4,11,18,44,41,3,8,8,8,6,4,10,175,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,4,0,0,3,7,0,0,0,0,0,0,0,21,0,0,0,5,7,61,55,8,4,3,0,0,0,0,3,153,0,19,11,6,6,9,8,24,0,0,0,0,0,0,0,98,0,9,10,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,3,13,26,9,3,3,0,3,0,0,0,0,60,0,0,3,12,33,54,72,103,5,13,4,16,0,8,8,344,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,23,0,0,0,0,0,4,13,26,9,3,0,0,0,0,0,53,0,0,3,0,3,0,4,3,0,0,0,0,0,0,0,10,0,0,0,13,16,6,12,21
POA4036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,6,3,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,14,4,0,0,0,0,0,0,4,44,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,19,49,3,3,5,4,4,5,7,107,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,3,0,12
POA4037,0,0,0,0,3,3,4,3,0,0,0,3,0,0,0,22,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,8,0,0,0,0,0,0,0,0,32,0,4,0,3,3,3,11,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,3,3,0,21,8,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
POA4051,0,0,4,11,13,21,10,26,3,7,10,3,10,0,3,117,0,0,0,3,6,25,23,41,8,4,14,20,17,14,7,184,0,3,0,3,0,4,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,3,0,9,5,6,3,0,0,0,3,0,0,0,35,0,16,8,3,8,9,11,15,0,4,4,3,4,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,7,26,11,14,0,5,0,3,5,3,0,88,0,0,4,19,4,13,44,94,6,25,43,27,35,17,3,325,0,0,3,0,0,8,8,10,0,0,0,0,0,5,0,36,0,0,0,0,0,5,10,9,10,10,6,3,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,4,11,8,19,22
POA4053,0,0,4,8,7,12,19,20,9,0,0,8,9,3,7,111,0,0,6,4,10,38,58,80,16,19,17,24,25,24,4,336,0,4,9,4,0,3,7,4,0,0,0,0,0,0,0,27,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,17,0,0,3,5,19,38,14,11,3,3,3,4,0,0,0,104,0,31,15,11,19,14,20,22,4,3,0,0,4,0,12,154,0,4,6,3,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,14,15,34,24,5,3,3,3,3,4,0,5,114,0,9,0,18,13,26,75,179,40,28,20,38,22,26,8,497,0,0,3,3,11,5,11,3,6,3,7,5,3,0,0,53,0,0,0,0,4,6,6,41,10,7,14,7,7,0,3,104,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,3,6,15,22,28,29,47
POA4054,0,0,0,6,7,0,9,6,0,0,0,0,0,0,0,30,0,0,0,0,0,3,4,7,4,4,0,12,7,3,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,3,8,0,0,0,3,0,0,0,0,0,20,0,13,7,3,6,3,6,12,0,3,0,3,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,16,0,3,0,11,6,7,10,12,3,3,3,0,8,0,4,68,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,4,3,4,5,5,0,0,0,0,3,21,0,0,0,3,6,5,7,11
POA4055,0,0,0,9,3,4,6,6,0,3,0,3,0,0,0,43,0,0,0,0,3,3,14,15,0,4,7,0,5,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,3,10,13,6,0,0,3,0,0,0,0,0,36,0,9,3,7,6,15,21,12,4,0,3,3,0,0,5,86,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,6,0,0,0,0,0,0,0,0,17,0,0,0,15,14,13,21,34,8,5,10,13,7,0,4,143,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,15,0,0,0,0,6,3,0,16,8,0,0,0,0,0,0,34,0,0,0,0,4,3,14,3,0,0,3,0,0,0,0,28,0,0,0,4,4,13,16,14
POA4059,0,0,0,5,4,5,3,16,0,3,0,4,3,3,0,52,0,3,0,0,3,4,33,75,31,55,103,217,266,105,66,959,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,16,0,0,0,3,6,8,10,0,0,0,0,0,4,0,0,26,0,11,3,4,3,12,10,8,0,10,3,4,3,0,0,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,13,8,0,13,18,38,29,14,5,149,0,0,0,7,0,10,16,56,3,4,22,39,26,16,4,201,0,3,0,0,0,3,3,3,0,0,8,16,14,3,0,59,0,0,0,0,0,3,0,18,8,14,0,11,3,12,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,9,5,9
POA4060,0,0,0,9,5,0,9,4,0,4,0,9,0,0,0,41,0,0,0,3,5,4,7,10,5,0,0,6,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,17,0,8,4,5,6,4,10,9,0,0,0,0,4,0,0,54,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,7,6,3,4,0,3,0,0,3,0,32,0,0,0,4,3,9,16,37,3,3,3,8,10,4,6,103,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,17,17,12
POA4061,0,0,0,8,7,14,16,3,5,0,3,0,0,0,0,52,3,0,0,0,8,6,8,15,12,0,3,15,14,8,5,107,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,14,7,3,0,0,0,0,0,0,0,43,0,13,8,7,13,14,18,15,0,3,0,0,0,0,0,98,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,7,0,0,0,0,0,0,0,23,0,4,0,3,3,5,34,20,4,4,3,3,12,4,5,104,0,0,0,0,4,0,6,6,8,0,0,0,0,0,0,24,0,0,0,0,3,3,8,7,6,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,15,17,20
POA4064,0,0,0,5,3,7,7,9,0,3,3,4,0,0,0,52,0,0,0,0,0,6,5,22,5,8,15,23,17,14,5,123,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,12,3,0,0,0,0,0,0,0,0,16,0,4,8,0,3,3,4,6,3,0,4,5,6,0,0,46,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,6,0,0,9,5,0,3,0,0,27,0,0,0,3,3,3,7,21,8,3,9,9,9,10,3,84,0,0,0,0,0,6,4,3,0,0,0,0,3,0,0,14,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,3,4,17,11,8
POA4065,0,0,0,0,5,6,5,0,8,3,0,5,0,0,0,33,0,0,0,0,0,0,7,9,0,0,0,0,0,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,15,0,9,0,0,0,3,10,3,0,3,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,7,3,0,7,3,0,3,0,3,0,0,0,26,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,6,6
POA4066,0,0,0,3,4,10,11,7,10,0,6,8,13,7,6,91,0,0,3,0,4,25,56,83,23,40,54,124,179,139,38,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,0,0,0,3,0,0,31,0,3,3,0,7,10,7,17,3,0,3,3,3,3,0,73,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,12,3,0,0,0,6,21,22,20,3,15,5,14,18,4,0,137,0,0,0,3,0,13,29,80,7,27,35,40,53,30,14,329,0,0,0,3,3,7,14,4,8,3,4,7,20,28,0,94,0,0,0,0,0,9,4,20,13,3,16,5,8,8,0,88,0,0,0,0,0,0,3,3,0,0,0,12,0,3,0,27,0,0,3,5,4,10,11,27
POA4067,0,0,0,0,4,4,6,5,0,4,10,0,10,5,3,57,0,7,0,0,6,14,47,95,33,66,96,168,285,312,50,1183,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,21,0,5,3,3,5,7,12,3,3,3,0,0,6,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,19,10,14,0,6,4,11,22,13,0,122,0,3,0,6,0,3,26,35,4,9,22,37,43,39,9,230,0,3,0,4,0,3,9,16,4,5,27,23,123,85,0,304,0,0,0,0,4,4,4,19,3,8,4,7,4,3,0,58,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,4,5,7,0
POA4068,0,0,3,7,6,12,17,9,3,11,7,7,9,4,3,103,0,5,3,0,7,54,114,175,51,85,92,141,223,159,58,1180,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,12,0,0,4,4,0,0,0,0,3,0,0,0,3,5,0,23,0,0,0,0,13,7,13,3,0,0,0,0,0,0,0,47,0,21,9,3,4,14,20,20,0,3,3,4,6,4,6,121,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,12,34,39,30,11,38,23,29,14,3,6,263,0,4,0,12,17,38,83,136,52,34,63,65,88,39,16,650,0,3,0,3,10,15,28,29,3,7,10,27,37,16,3,197,0,0,0,0,14,21,15,37,25,24,28,6,8,10,0,188,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,17,0,0,3,6,3,16,13,11
POA4069,0,3,4,21,20,23,29,27,10,8,10,15,3,10,0,188,3,4,6,4,9,64,110,107,21,31,29,39,42,34,18,520,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,6,7,8,4,3,0,0,0,0,0,0,0,37,0,43,25,22,19,24,44,38,3,4,3,3,6,0,6,230,0,3,0,3,0,3,9,0,0,0,0,0,0,0,0,23,3,9,3,12,29,64,34,17,0,3,0,3,0,0,3,179,3,5,5,46,26,74,89,104,22,16,24,20,11,11,4,474,0,4,10,4,7,9,26,9,0,3,3,0,0,0,0,81,0,0,0,3,21,20,27,36,12,12,3,3,0,3,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,19,14,19,17,38
POA4070,0,0,0,4,7,5,5,3,3,4,0,0,0,0,0,36,0,0,3,0,0,10,15,25,0,3,3,3,11,3,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,5,0,0,0,0,0,0,36,0,14,8,3,9,3,16,11,0,3,0,0,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,13,9,5,0,0,0,0,0,0,0,29,0,0,0,11,10,22,44,64,13,5,10,4,0,0,7,191,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,19,0,0,0,0,6,3,5,9,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,15,7,22
POA4072,0,0,0,0,0,0,5,4,0,0,0,0,7,3,0,23,0,0,0,0,0,0,4,6,0,4,0,0,10,21,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,3,13,0,44,0,0,0,0,0,0,3,3,0,0,0,0,10,18,0,34,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4073,0,0,0,0,7,3,11,0,0,0,3,0,0,0,0,27,0,0,0,0,7,42,40,43,6,11,5,7,5,9,12,189,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,38,17,8,0,0,4,0,0,0,0,90,0,14,9,0,5,3,6,17,0,0,0,0,3,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,20,11,3,0,0,0,0,0,0,0,50,0,3,0,5,4,34,70,54,8,3,11,3,4,0,3,202,0,5,0,0,4,4,12,9,0,0,0,0,0,0,0,37,0,0,0,3,3,18,33,24,3,14,3,4,0,3,0,100,0,0,0,0,0,3,13,0,3,0,0,0,0,0,0,19,0,0,0,0,3,12,3,0
POA4074,0,0,0,10,9,18,16,12,0,0,0,3,3,0,0,84,0,3,5,6,20,100,106,85,15,17,18,31,29,20,4,479,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,17,0,5,4,3,0,3,0,3,4,0,0,0,0,0,3,24,0,0,0,10,25,104,36,10,3,0,3,0,0,0,0,199,0,46,16,9,15,20,16,11,3,0,7,0,8,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,3,25,61,23,7,0,3,0,0,0,0,0,127,0,0,0,21,19,33,81,94,22,4,4,12,3,0,9,306,0,0,3,4,6,17,15,7,0,3,0,0,0,0,0,58,0,0,0,0,8,22,26,35,19,20,10,0,3,0,0,152,0,0,0,4,3,6,13,7,0,0,0,0,0,0,0,27,0,0,3,3,12,17,7,11
POA4075,0,0,3,8,13,9,14,13,5,9,0,3,0,0,0,87,0,0,4,0,3,19,34,40,9,9,15,16,24,8,11,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,3,7,0,18,0,0,0,10,6,26,27,19,0,3,3,8,0,0,0,107,0,43,12,8,8,17,14,19,3,0,3,0,3,3,3,132,0,0,3,4,0,0,0,0,4,0,0,3,0,0,0,13,0,0,3,0,10,14,8,10,0,3,0,0,0,0,0,55,0,0,0,14,5,8,62,118,23,23,21,32,36,6,5,357,0,3,0,3,6,5,11,13,3,0,0,3,0,0,0,57,0,0,0,3,6,7,12,12,4,17,14,3,6,0,0,81,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,26,0,0,3,12,11,14,3,11
POA4076,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,3,0,11,7,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,9,12,0,0,0,3,0,4,16,56,0,17,3,6,0,3,3,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,10,78,7,9,20,24,16,10,19,189,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,0,11,7,0,0,0,8,24,0,0,0,0,0,0,0,4,3,0,0,3,0,5,3,23,0,0,0,3,0,3,0,0
POA4077,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,4,22,43,101,17,16,9,10,8,0,4,242,0,0,4,7,3,0,12,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,13,7,3,0,4,0,0,0,0,25,0,0,0,11,9,83,66,55,11,6,3,4,5,3,7,273,0,42,13,4,5,7,4,4,0,0,0,0,0,0,0,89,0,0,3,7,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,19,11,6,0,0,0,0,0,3,0,46,0,0,5,10,8,7,72,353,38,28,40,54,31,39,14,703,0,0,9,4,3,33,34,20,0,7,6,0,3,0,3,121,0,0,0,0,0,3,16,10,19,21,21,0,0,3,0,92,0,0,0,0,0,3,27,38,15,6,8,6,8,10,3,121,0,3,9,8,3,3,0,8
POA4078,0,0,0,9,0,10,10,13,0,3,6,0,7,0,0,53,0,0,0,0,3,32,79,104,24,24,27,29,29,17,18,388,0,0,3,9,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,21,0,0,0,3,9,64,54,43,4,0,14,3,3,3,4,209,0,28,7,13,15,7,10,7,3,0,0,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,26,10,0,0,0,0,0,0,3,0,58,0,6,3,14,7,29,121,333,29,24,36,18,32,8,14,682,0,0,3,3,6,6,24,12,0,0,0,0,3,3,0,66,0,0,0,0,3,7,21,18,9,13,12,0,0,0,0,93,0,0,0,0,0,4,14,24,0,3,0,0,0,0,0,53,0,0,3,13,7,6,4,3
POA4101,0,0,9,10,11,15,9,32,7,10,14,17,25,20,0,172,0,7,5,4,9,34,92,147,26,69,79,88,115,112,35,820,0,0,3,3,0,3,7,0,0,0,0,0,0,0,0,14,0,6,4,4,0,0,3,5,0,0,0,0,0,0,8,35,0,0,0,3,7,15,5,3,0,0,0,0,0,0,0,31,0,13,15,5,16,7,28,27,8,6,5,10,9,12,5,161,6,65,183,72,7,3,7,0,0,4,0,0,0,0,51,398,0,0,0,3,11,39,26,48,5,6,20,15,18,22,5,212,0,3,0,4,5,13,69,155,29,35,42,51,39,38,10,501,0,3,0,0,0,3,17,6,11,8,7,3,9,17,5,91,0,0,0,4,0,4,9,35,14,14,14,21,9,8,0,137,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,14,0,0,7,10,10,8,11,23
POA4102,0,0,0,4,4,0,4,8,0,0,0,3,7,3,6,39,0,3,11,0,0,14,14,42,6,17,18,39,44,32,14,262,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,16,0,7,3,3,3,0,6,7,0,3,5,3,5,0,0,48,0,4,23,19,10,0,0,3,0,0,0,0,0,0,0,62,0,0,0,0,4,3,5,8,0,3,0,9,7,5,3,57,0,0,0,3,0,9,14,38,11,8,19,24,27,24,0,173,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,4,10,4,11,12,3,7,0,55,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,18,0,0,0,8,3,0,0,9
POA4103,0,0,0,15,5,12,15,10,8,4,3,8,4,3,0,77,0,6,3,0,3,15,36,50,12,14,14,20,39,31,24,269,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,4,0,7,0,0,13,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,13,0,0,3,4,4,12,14,11,0,3,3,7,6,3,3,69,0,3,30,16,3,5,0,6,0,0,0,0,3,0,0,69,0,0,0,0,4,17,12,14,0,0,4,5,0,0,3,69,0,0,0,0,10,10,17,154,19,26,36,42,34,24,0,370,0,0,0,0,0,3,4,3,0,0,0,0,7,3,0,26,0,0,0,0,0,0,5,12,14,15,48,3,10,0,6,121,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,8,8,0,3,15
POA4104,0,0,0,4,7,0,4,0,0,0,0,0,3,0,0,25,0,0,0,0,0,11,5,8,0,0,8,9,3,9,4,58,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,7,0,3,0,0,0,0,0,0,0,17,0,3,3,5,5,0,9,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,36,3,3,3,7,8,3,0,80,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,5,8,0,10,10,4,5,0,0,44,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,6
POA4105,0,0,3,0,4,3,4,6,3,0,0,3,0,0,0,34,0,0,8,0,0,18,20,22,8,7,3,6,7,3,10,112,0,0,4,4,0,4,8,0,0,0,0,0,0,0,0,30,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,16,8,0,0,0,0,0,0,0,0,33,0,12,6,0,8,12,8,13,0,3,0,0,0,0,0,67,0,5,8,0,0,0,3,3,0,0,0,0,0,0,0,25,0,0,0,3,7,4,5,7,0,0,0,0,0,0,0,30,0,0,0,5,6,8,14,124,9,20,33,28,37,14,4,307,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,3,16,9,16,27,6,7,3,0,90,0,0,0,0,0,0,4,11,3,3,0,0,4,0,0,29,0,0,0,4,9,3,7,14
