POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA4054,0,0,0,0,0,0,0,0,0,3,0,0,4,7,4,7,0,0,0,16,0,7,3,29,4,5,15,0,0,68,0,0,0,0,0,3,4,0,0,10,0,0,0,10,0,0,0,0,0,14,0,0,3,7,5,0,0,0,0,21,0,3,0,26,0,3,3,3,0,43,0,0,0,4,0,0,9,7,3,29,0,0,3,8,3,5,0,0,0,18,0,4,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,11,6,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,20,3,4,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6,5,8,6,5,11,6,4,42,0,23,36,146,77,55,24,11,3,379,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0
POA4055,0,0,0,0,0,0,0,3,0,3,0,0,0,5,5,0,4,4,0,17,3,16,12,52,31,10,15,0,3,143,0,0,0,7,4,4,0,0,0,15,0,4,3,14,5,0,4,0,0,34,0,0,0,8,10,6,0,0,0,28,0,14,3,21,11,6,6,3,0,68,0,0,0,5,3,8,5,10,7,44,0,3,5,14,10,0,0,0,0,33,0,0,3,10,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,3,21,11,16,6,0,0,66,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,3,6,13,5,23,3,3,50,3,41,35,227,134,73,48,13,3,573,0,3,0,4,4,4,0,3,0,18,0,0,0,0,0,0,0,0,0,0
POA4059,0,0,0,0,0,0,6,0,0,7,0,5,113,28,4,0,0,0,0,149,4,15,29,133,6,3,3,0,0,201,0,12,17,20,3,0,0,3,0,59,3,3,4,55,0,3,0,0,0,67,0,0,0,5,3,0,0,0,0,11,0,4,0,18,3,3,3,0,0,40,0,7,3,22,3,3,15,29,8,101,0,8,19,37,4,0,3,0,0,84,0,24,30,76,8,5,0,0,0,153,0,0,0,0,4,0,0,0,0,4,0,3,82,33,9,4,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,6,0,0,0,0,0,13,0,0,9,18,0,0,0,0,0,27,0,3,3,12,0,7,3,0,0,30,0,11,42,129,55,43,22,0,4,299,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,12
POA4060,0,0,0,0,0,0,0,0,0,6,0,5,16,5,5,3,0,0,0,32,0,6,10,54,13,3,3,8,3,103,0,0,0,4,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,7,32,14,12,0,4,3,75,0,0,4,9,7,11,9,14,0,53,0,4,0,9,6,3,0,0,0,25,0,0,3,20,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,4,15,5,6,0,0,0,33,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,5,3,3,3,6,3,0,32,0,18,31,96,75,43,23,6,0,296,0,0,0,9,6,3,3,0,0,25,0,0,3,5,0,0,0,0,0,13
POA4061,0,0,0,0,0,0,0,0,0,3,0,5,7,5,0,0,3,0,0,23,0,5,5,47,18,6,7,7,0,104,0,3,5,3,7,5,5,0,0,24,0,3,0,14,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,4,28,16,16,10,0,0,83,0,0,3,3,8,8,8,8,4,51,0,4,6,12,6,3,4,0,3,42,0,3,6,16,5,0,0,0,0,38,0,0,0,5,0,0,0,0,0,9,0,4,0,18,13,18,3,3,0,65,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,11,9,7,18,7,3,62,0,58,41,163,114,72,35,11,4,506,0,0,0,4,3,3,9,0,0,21,0,0,0,0,0,0,0,0,0,0
POA4064,0,0,0,0,0,0,0,3,3,6,0,3,16,6,0,4,0,0,0,27,4,3,5,62,4,3,0,0,0,84,0,0,0,7,3,0,0,0,0,14,0,0,0,11,5,3,0,0,0,12,0,0,0,4,0,0,0,0,0,9,0,0,3,42,11,10,3,0,0,68,0,0,4,11,6,13,14,27,16,86,0,0,8,20,3,0,0,0,0,36,0,0,4,26,0,0,3,0,0,35,0,0,0,3,0,0,0,0,0,5,0,3,15,16,9,4,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,10,5,3,3,3,3,27,0,12,38,140,50,42,27,8,0,324,0,0,0,5,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,6
POA4065,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,8,0,0,0,9,3,3,3,0,0,26,0,0,4,3,0,0,4,0,0,13,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,0,22,10,4,0,0,0,47,0,0,3,7,0,0,3,8,4,23,0,0,0,5,4,3,0,0,0,9,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,10,0,0,31,4,12,14,84,56,35,11,3,0,226,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA4066,0,0,0,4,0,5,0,0,0,12,0,4,63,50,7,6,0,3,0,137,14,13,49,234,14,6,0,3,0,329,4,3,43,32,4,4,8,0,0,94,0,0,3,61,12,5,3,0,0,88,3,7,3,11,0,0,0,0,0,27,0,6,3,46,7,9,5,3,0,82,0,0,10,16,9,3,5,7,3,51,0,3,21,35,14,0,3,0,0,73,0,4,17,57,7,3,0,0,0,96,0,0,0,3,0,0,0,0,0,3,0,3,44,76,16,11,11,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,3,4,0,0,0,0,0,3,0,0,21,66,0,0,0,0,0,85,0,0,3,7,3,3,11,0,3,32,0,9,71,173,74,66,27,8,0,434,0,0,0,8,3,3,0,0,0,13,0,4,0,13,0,0,0,0,0,16
POA4067,0,0,0,0,0,0,0,0,0,3,0,10,60,30,11,10,0,0,0,122,3,6,60,126,3,8,7,3,0,230,8,32,123,119,5,4,0,3,0,304,0,5,0,44,7,3,0,0,0,58,0,0,0,11,0,0,0,0,0,12,0,0,10,3,3,0,0,0,0,22,0,0,0,14,3,0,3,0,0,20,3,9,19,30,8,0,3,0,0,81,0,5,32,37,10,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,3,12,539,97,12,15,17,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,3,0,3,0,0,11,0,5,3,18,0,3,0,0,0,21,3,0,3,4,10,5,3,0,0,26,0,3,32,45,16,16,20,5,3,146,0,0,0,0,3,0,0,0,0,5,0,10,8,34,0,0,3,0,0,58
POA4068,0,0,0,3,3,0,3,7,0,12,0,13,117,60,23,25,10,3,0,263,30,67,61,386,55,31,10,5,3,650,10,34,29,94,16,3,11,3,0,197,3,14,15,123,19,12,9,3,0,188,0,3,0,6,0,0,0,0,0,17,0,3,3,35,9,5,8,3,3,73,0,0,9,21,4,6,3,8,0,50,4,15,34,64,20,4,4,0,0,160,3,31,57,110,40,3,3,3,0,246,0,0,0,9,3,0,0,0,0,15,15,17,79,123,23,20,13,6,0,305,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,9,0,0,4,6,0,3,0,0,0,17,0,3,12,67,3,0,0,0,0,90,0,4,3,14,18,3,11,7,0,59,7,36,86,172,92,85,38,18,3,543,0,0,0,4,4,3,6,0,0,20,3,3,3,26,3,0,0,0,0,42
POA4069,0,0,3,4,4,0,3,0,4,23,0,13,30,43,35,23,17,10,7,179,7,31,54,165,92,43,48,30,12,474,0,8,8,26,11,12,8,7,0,81,0,10,10,64,24,14,19,4,3,137,0,0,0,0,0,0,0,0,0,3,3,23,11,42,34,13,18,3,8,157,0,3,0,5,6,11,19,8,3,62,0,9,22,25,33,11,12,6,3,127,6,35,56,93,47,7,6,0,3,242,0,0,0,4,3,0,0,0,0,11,0,22,22,84,59,61,51,31,0,329,0,0,0,0,0,0,3,0,0,9,0,0,0,5,0,3,0,0,0,10,0,0,0,0,5,0,0,0,0,9,0,0,3,7,0,0,0,0,0,12,0,8,7,20,35,19,34,18,3,146,6,62,102,221,170,147,89,41,18,862,0,3,3,10,18,11,13,8,0,60,0,0,0,8,6,0,0,0,0,20
POA4070,0,0,0,0,0,0,0,0,0,3,0,3,3,5,3,9,4,0,0,29,0,11,19,80,45,23,7,4,0,191,0,3,0,8,0,0,0,0,3,19,0,0,0,14,0,3,3,0,0,26,0,0,0,3,0,0,0,0,0,0,0,12,3,21,16,3,8,4,0,68,0,0,0,3,0,3,6,3,3,23,0,3,4,7,8,8,0,0,0,24,0,4,8,23,8,5,3,0,0,52,0,0,0,0,0,0,3,0,0,7,0,3,0,9,14,3,6,3,0,43,0,0,0,0,0,0,0,0,0,0,0,7,9,9,4,3,0,0,0,25,0,0,0,0,3,0,0,0,4,5,0,0,0,3,0,0,0,0,0,3,0,0,3,13,5,12,7,9,3,52,4,35,46,129,70,55,25,15,0,380,0,3,0,6,10,3,4,3,0,30,0,3,3,5,0,0,0,0,0,6
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0,44,0,0,25,5,0,0,0,0,0,34,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4073,0,0,0,0,0,0,0,0,0,3,0,0,3,17,13,8,3,0,0,50,0,12,19,73,46,28,18,7,0,202,0,0,6,9,10,3,5,0,0,37,0,4,6,44,25,8,3,3,0,100,0,3,0,5,3,4,0,0,0,19,0,3,0,4,5,3,3,0,0,24,0,0,0,3,0,0,0,4,3,21,0,0,0,9,0,3,3,0,0,18,0,12,7,31,25,8,3,0,0,74,0,0,0,0,3,6,0,0,0,14,0,6,6,31,15,24,15,4,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,14,3,7,36,0,12,29,77,60,35,21,7,6,246,0,0,0,5,6,5,3,4,0,20,0,0,0,0,3,0,0,0,0,8
POA4074,0,0,0,0,0,0,3,0,0,10,0,0,8,34,23,36,20,5,0,127,0,18,35,124,59,38,16,11,3,306,0,0,3,22,6,14,11,4,0,58,0,11,14,73,29,12,9,0,0,152,0,0,0,8,3,10,3,0,0,27,0,10,4,32,7,14,12,0,0,75,0,3,0,6,5,9,10,14,6,54,3,6,8,36,17,8,7,0,3,85,0,16,22,50,21,7,14,0,0,131,0,3,0,6,5,10,15,4,3,49,0,9,18,61,40,52,52,14,0,248,0,0,0,4,0,3,7,3,3,19,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,3,0,6,0,0,0,0,4,6,0,0,0,6,0,0,0,13,5,18,38,5,3,81,6,66,113,319,178,141,83,16,6,927,0,4,0,10,6,13,16,7,0,53,0,0,0,8,3,3,0,0,0,7
POA4075,0,3,0,6,0,0,4,0,0,13,0,5,12,15,4,8,0,0,0,55,4,32,34,210,32,18,15,4,0,357,0,5,5,20,9,4,3,3,0,57,0,10,3,47,5,3,0,0,0,81,0,4,10,8,4,0,0,0,0,26,3,4,0,24,9,9,5,4,3,62,0,0,0,24,3,9,10,12,4,64,3,7,14,38,14,9,0,0,4,85,7,8,17,57,20,8,0,0,0,120,0,0,0,3,0,0,0,0,0,3,0,13,11,42,21,13,6,0,0,100,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,0,3,7,0,0,3,0,0,3,8,3,3,15,0,0,0,12,3,0,0,0,0,20,0,0,0,8,10,4,19,9,9,56,3,50,59,252,115,102,46,12,4,654,0,0,0,10,9,8,9,0,0,40,3,5,3,27,7,0,0,0,0,43
POA4076,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,10,3,6,26,133,5,4,0,0,0,189,0,0,0,4,0,0,0,0,0,7,0,5,0,13,3,3,0,0,0,24,0,4,3,12,3,0,0,0,0,23,0,0,0,4,3,3,0,0,0,16,0,0,0,3,0,0,3,12,4,31,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,0,0,0,0,10,4,4,3,0,18,0,0,0,8,0,5,0,3,0,21,0,0,0,4,0,5,6,8,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,5,4,0,0,9,3,28,71,198,36,27,10,5,0,379,0,0,0,0,0,0,3,0,0,3,0,0,5,10,0,0,0,0,0,16
POA4077,0,0,0,3,0,0,3,3,3,19,0,0,3,27,0,3,3,0,0,46,3,42,85,450,56,30,17,10,4,703,0,9,22,69,10,4,0,11,0,121,0,9,14,58,9,0,3,0,0,92,8,19,14,55,19,8,0,0,0,121,0,0,0,8,5,9,0,9,0,39,0,0,0,0,3,9,14,19,6,59,0,3,0,14,3,3,0,0,0,27,0,3,6,41,4,0,0,0,0,58,0,0,0,3,0,3,0,0,0,5,6,12,17,82,20,10,8,5,0,149,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,9,58,11,12,3,0,0,100,0,3,0,21,0,0,0,0,0,26,0,0,0,3,0,12,18,8,9,53,21,176,284,417,129,95,52,17,6,1192,0,0,0,0,0,5,12,7,0,27,6,8,6,40,5,3,0,0,0,71
POA4078,0,0,0,0,0,0,0,0,0,4,0,0,6,29,6,11,3,0,0,58,11,40,55,410,88,38,25,15,0,682,0,8,9,22,16,3,3,3,4,66,0,12,6,47,13,9,0,0,0,93,0,9,3,33,4,0,0,0,0,53,0,4,0,18,8,4,0,7,0,50,0,0,0,3,6,6,13,3,7,41,0,8,8,21,8,3,0,4,0,54,4,15,22,74,21,5,9,4,0,145,0,0,0,0,0,3,0,0,0,8,0,0,7,40,13,18,9,5,0,97,0,0,0,0,0,0,4,3,0,5,0,0,0,0,3,0,0,0,3,11,0,0,0,8,3,3,4,0,0,21,0,0,4,20,3,0,0,0,0,32,0,0,3,12,7,10,27,20,0,91,25,253,327,627,290,193,94,29,5,1849,0,3,0,0,10,3,3,7,0,27,0,4,4,14,0,3,0,0,0,32
POA4101,0,0,0,12,11,56,109,133,82,398,0,15,98,66,21,13,5,0,0,212,7,67,65,281,50,19,4,0,3,501,0,9,27,49,0,0,3,0,0,91,0,3,10,96,19,5,0,0,0,137,0,0,0,10,3,0,0,0,0,14,0,3,9,71,10,7,5,3,0,108,0,4,26,61,11,9,14,13,11,139,3,14,37,86,16,6,3,0,0,165,3,15,88,230,28,4,0,0,0,360,0,0,0,5,8,3,4,0,0,20,0,17,98,98,28,18,7,0,0,269,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,8,6,0,0,0,0,0,15,0,0,39,46,0,0,0,0,0,86,0,4,10,33,5,6,7,3,4,69,3,26,96,276,128,87,24,12,0,650,0,0,4,10,8,3,4,0,0,32,0,4,7,26,9,0,0,0,0,54
POA4102,0,0,3,5,0,5,26,18,3,62,0,3,25,25,5,0,0,0,0,57,0,5,27,120,4,4,4,4,0,173,0,3,6,5,0,0,0,0,0,14,0,8,0,42,3,0,0,0,0,55,0,4,0,6,7,0,0,0,0,18,0,0,0,15,0,3,4,4,0,25,0,0,3,15,0,3,6,10,9,44,0,0,16,34,0,0,0,0,0,50,3,0,42,109,7,3,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,46,23,5,3,0,0,0,79,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,13,40,0,0,0,0,0,54,0,0,0,3,0,3,3,4,0,8,3,11,42,107,33,25,14,0,0,235,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,10
POA4103,0,0,0,5,8,12,9,20,7,69,0,3,23,29,3,3,0,0,0,69,9,20,43,253,17,10,5,3,0,370,0,0,6,19,4,0,0,0,0,26,3,10,12,80,10,0,3,0,0,121,0,0,0,10,3,0,0,0,0,18,0,0,0,32,6,3,5,0,0,46,0,0,0,20,5,0,4,11,7,49,0,3,12,45,15,4,0,0,0,85,3,3,17,53,3,0,0,0,0,80,0,0,0,4,0,0,0,0,0,8,0,0,66,47,7,6,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,3,8,0,0,0,0,0,6,0,3,20,69,0,0,0,0,0,99,0,0,3,8,5,3,9,0,0,27,0,12,49,170,76,49,27,10,0,405,0,0,0,9,4,3,3,0,0,17,0,0,6,31,0,5,0,0,0,42
POA4104,0,0,0,0,0,3,3,0,0,4,0,0,3,4,0,8,0,0,0,16,3,8,3,60,0,3,0,0,0,80,0,0,0,3,0,0,0,0,0,9,0,3,4,23,10,3,4,0,0,44,0,0,0,0,0,0,5,0,0,5,0,0,0,9,5,3,0,0,0,15,0,0,0,12,0,0,0,3,0,20,0,0,3,14,5,0,4,0,0,20,0,0,3,23,3,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,12,0,0,0,3,4,0,4,3,0,21,0,3,18,80,40,27,20,5,3,196,0,0,0,3,0,0,0,3,0,11,0,6,3,5,3,0,0,0,0,18
POA4105,0,0,3,3,0,3,6,5,0,25,0,0,5,16,4,0,0,3,0,30,5,16,38,202,11,18,11,0,0,307,0,0,0,6,0,0,3,0,0,12,0,14,11,60,0,3,0,0,0,90,0,7,0,12,0,0,3,0,0,29,0,4,0,33,6,7,8,0,0,54,0,3,0,15,5,4,0,5,0,33,0,0,0,32,3,4,0,0,0,46,0,0,3,38,5,0,0,0,0,47,0,0,0,0,0,3,0,0,0,7,0,0,3,18,9,6,3,0,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,11,3,0,0,0,0,15,0,0,3,3,3,3,10,3,0,21,6,11,45,157,84,54,34,10,0,403,0,0,0,7,0,7,5,0,0,17,0,0,0,11,0,0,0,0,0,15
POA4106,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,9,0,0,10,37,0,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,11,28,9,10,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11
POA4107,0,0,0,0,0,3,0,0,0,4,0,4,13,25,0,4,0,0,0,49,4,19,50,156,15,4,0,0,0,250,0,3,0,3,3,0,0,0,0,14,0,0,3,23,0,0,0,0,0,22,0,0,4,4,0,0,0,0,0,14,0,3,0,3,7,3,3,3,4,26,0,0,0,3,0,0,4,0,4,10,0,5,3,10,3,4,0,0,3,24,0,0,5,29,6,0,0,0,0,39,0,0,0,3,0,3,0,0,0,3,3,0,3,18,0,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,15,0,9,15,81,41,19,7,3,0,176,0,0,0,0,3,0,0,0,0,8,0,0,3,14,0,0,0,0,0,20
POA4108,0,0,0,0,3,0,3,0,0,8,0,0,27,32,11,8,3,3,0,77,7,20,51,316,11,12,0,3,0,424,0,0,3,14,0,0,3,0,0,25,0,3,7,31,3,0,0,0,0,42,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,4,13,11,0,0,0,0,28,0,3,18,60,11,0,0,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6,46,11,11,6,3,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,20,0,0,0,3,3,3,5,3,0,19,0,7,27,56,33,18,11,5,0,162,0,0,0,0,0,0,0,3,0,5,3,0,15,35,0,0,0,0,0,56
POA4109,0,0,0,8,6,22,45,30,15,126,7,15,209,363,93,157,64,14,4,921,20,81,243,934,90,66,40,13,5,1488,3,10,26,68,29,26,20,9,3,184,0,18,13,90,18,5,7,0,0,144,3,6,6,27,9,3,0,0,0,61,0,4,3,22,8,7,0,3,3,51,0,0,3,9,3,15,53,36,7,131,0,3,24,99,20,10,9,5,0,160,12,61,178,559,119,48,26,11,0,1014,0,0,0,0,4,3,6,0,0,15,6,29,124,268,106,103,75,31,3,737,0,0,0,0,0,0,3,0,3,9,0,0,0,3,0,0,0,0,0,5,0,8,4,9,3,6,3,0,0,36,0,0,12,21,0,0,0,0,0,33,0,0,0,5,0,3,29,16,5,63,5,110,202,325,147,112,75,22,11,1012,0,0,0,3,0,0,4,4,0,14,6,21,49,176,17,12,3,0,0,275
